time,D_u,D_v,D_w,D_q,D_r,desired_u,u,desired_theta,theta,desired_psi,psi,u_error,theta_error,psi_error,tau_{u},tau_{q},tau_{r}
7.29999999999999,-0.37985872974393153,-2.068373097724751,4.260724634305743,-0.6590828901858563,1.2187753070954028,1.0,0.9903085151528831,-0.3490658503988659,-0.34240356052432885,-2.0943951023931953,-2.096270386211384,0.009691484847116905,-0.006662289874537042,0.0018752838181885778,13.904577493667603,-26.3644278049469,-0.2062021056190133
7.39999999999999,-0.3583996226514383,-2.379069933437388,3.9024637672107914,-0.388781982016027,1.563202220792368,1.0,0.9876681484009509,-0.3490658503988659,-0.3406156114170873,-2.0943951023931953,-2.0947820048237222,0.012331851599049148,-0.008450238981778602,0.0003869024305269697,13.738793134689331,-29.71189022064209,-2.012992464005947
7.499999999999989,-0.34898336154021625,-2.6443467794964195,3.5239193391891654,-0.0865499798190763,1.8755309176813202,1.0,0.9931821232605231,-0.3490658503988659,-0.3391409456696103,-2.0943951023931953,-2.094058795676739,0.006817876739476869,-0.009924904729255613,-0.0003363067164561251,15.464553236961365,-34.736454486846924,-1.788954809308052
7.599999999999989,-0.3568710731734521,-2.862892676592903,3.128243391335838,0.24057377969765215,2.1459578779030157,1.0,0.9921903506853939,-0.3490658503988659,-0.3400725086917669,-2.0943951023931953,-2.0935613993761795,0.0078096493146061485,-0.008993341707098979,-0.0008337030170157966,14.145652949810028,-29.7771155834198,-1.1230621486902237
7.699999999999989,-0.3864695514222103,-3.0340490575005226,2.718677847199403,0.5851081783615757,2.3657917714332557,1.0,0.9904005309763694,-0.3490658503988659,-0.3389682461560743,-2.0943951023931953,-2.09252415528099,0.009599469023630625,-0.010097604242791602,-0.0018709471122053678,13.989979028701782,-32.0270836353302,-1.1566893197596073
7.799999999999988,-0.4412169606941343,-3.15780043575701,2.2985292165823368,0.9392682161324157,2.5276302984775354,1.0,0.9935317672318031,-0.3490658503988659,-0.3383637095098826,-2.0943951023931953,-2.0909143285848586,0.006468232768196858,-0.010702140888983303,-0.003480773808336668,15.08861780166626,-35.67230701446533,-3.0442599207162857
7.899999999999988,-0.5234969493808381,-3.234756780035612,1.8711430054446874,1.2951070256039967,2.6255054720627315,1.0,0.9884700644848211,-0.3490658503988659,-0.3394904788917816,-2.0943951023931953,-2.090201760205867,0.01152993551517889,-0.009575371507084318,-0.004193342187328142,13.426482677459717,-33.31987261772156,-2.126097120344639
7.999999999999988,-0.6345828668963198,-3.2661279656395146,1.4398780291504938,1.6446595848794499,2.654994853376966,1.0,0.9894869195492489,-0.3490658503988659,-0.33967135809598614,-2.0943951023931953,-2.089437685860549,0.010513080450751056,-0.009394492302879753,-0.004957416532646253,14.769692718982697,-38.80174160003662,-4.6108677983284
8.099999999999987,-0.7746130203755738,-3.2536907946408897,1.0080808259430287,1.9800857000522212,2.6132970360226677,1.0,0.9916660560403519,-0.3490658503988659,-0.3421128562085782,-2.0943951023931953,-2.0905399551813435,0.008333943959648149,-0.00695299419028772,-0.0038551472118517616,15.17612338066101,-32.65575468540192,-3.1212093308568
8.199999999999987,-0.9425971355602059,-3.19974916826095,0.5790603656612292,2.2938098562953164,2.4992704833819728,1.0,0.9896738157477307,-0.3490658503988659,-0.34180551368301815,-2.0943951023931953,-2.092031228425946,0.010326184252269277,-0.007260336715847748,-0.0023638739672491305,14.478152990341187,-36.596691608428955,-3.0642516911029816
8.299999999999986,-1.1364534190514268,-3.1070880779932244,0.1560632453372086,2.5786556036820953,2.313435635675547,1.0,0.9904244331730354,-0.3490658503988659,-0.34266762028440506,-2.0943951023931953,-2.093859524745951,0.009575566826964588,-0.0063982301144608345,-0.000535577647244434,15.230637788772583,-32.967641949653625,-2.1773407235741615
8.399999999999986,-1.3530748739724516,-2.9789221546920936,-0.25775044152461835,2.82797224903773,2.05794100212867,1.0,0.9906561177006061,-0.3490658503988659,-0.3418805658857221,-2.0943951023931953,-2.0954058110159757,0.009343882299393869,-0.007185284513143819,0.0010107086227804096,15.351325273513794,-38.4894996881485,-2.092476189136505
8.499999999999986,-1.5884228155287883,-2.8188395765132954,-0.6593303814479679,3.0357517664405766,1.7364947216165636,1.0,0.986288605852427,-0.3490658503988659,-0.3432904039968417,-2.0943951023931953,-2.0968473484790495,0.013711394147573053,-0.005775446402024209,0.0024522460858542594,14.580026268959045,-32.337403297424316,-1.9547061994671822
8.599999999999985,-1.8376448833294605,-2.630742186496607,-1.045758290355391,3.1967340139622245,1.354263795865943,1.0,0.9937150189328023,-0.3490658503988659,-0.34207851107590515,-2.0943951023931953,-2.098344481137971,0.006284981067197659,-0.0069873393229607506,0.003949378744775522,17.329038679599762,-44.173842668533325,-1.3083652593195438
